,0,1
1989,可以在相机上安装网上的各种小插件，,0
1990,包括定时快门、机内PS、远程操作等。,0
1991,国行的NEX-6既没有APP功能，,0
1992,视频最高帧率又只有50P（根据国内视频制式不同，SONY的相机分50P和60P版），,0
1993,配置是世界上最低的，,0
1994,所以价格也比水货便宜将近1000人民币，,0
1995,购买前应注意区别。,0
1996,没用过单反，,0
1997,手头只有徕卡d-lux4，,0
1998,前一段有了小宝宝，,0
1999,现在4个月了，,0
2000,想给他照点照片，,0
2001,总觉得相机不给力，,0
2002,看别人又5d3拍的人像，,2
2003,真是好，,0
2004,但又感觉机器太大太重了，,0
2005,价格对我来说也贵了，,1
2006,毕竟要花钱的地方还有很多。,0
2007,看了一些朋友的帖子，,0
2008,喜欢e-m5的外观，,2
2009,照片效果也很好，,2
2010,但还是不太有信心，,0
2011,不知道会比我原来的机器拍人像强多少，,0
2012,会不会有很大的提升，,0
2013,原来的小机器想获得浅景深几乎是不可能的，,0
2014,除非拍微距，,0
2015,拍人像很难突出主题，,0
2016,弱光下对焦困难，,0
2017,e-m5在这些方面会好很多吗？,0
2018,本人是相机经销商，,0
2019,"个人觉得 5D3做工不如D800,",1
2020,功能不如A99，,1
2021,红圈头除了型号多，,0
2022,没什么特点，,0
2023,ZA头和金圈都各有特点，,0
2024,ZA头做工扎实，,0
2025,金圈镀膜亮骚，,0
2026,红圈感觉就50 1.2做的还可以，,0
2027,不过买的人也少，,0
2028,机身方面，,0
2029,佳能貌似工业设计很一般，,1
2030,5D2卡口会松，,1
2031,5D3防尘不好，,1
2032,但客户就认佳能，,0
2033,不管懂还是不懂的，,0
2034,对他们来说除了5D3，,0
2035,没其他机器了，,0
2036,A99就不谈了，,0
2037,D800都被鄙视！！,0
2038,而且佳能的用户群越来越小白化,0
2039,拿着5D3来问我自动挡在哪里，,0
2040,我都很无语;,0
2041,一个小姑娘，,0
2042,"个子还没1米6,",0
2043,廋廋小小的，,0
2044,脖子上挂个5D3加24-105（就一学生，不是学摄影的）,0
2045,我看了都心疼，,0
2046,明明有NEX7怎么轻巧的机器，,0
2047,我如何劝说都不卖，,0
2048,理由是太小了，,0
2049,带出去没面子！！,0
2050,我估计她都分不出5D3和NEX7拍的照片有啥区别,0
2051,前天一个小姑娘来卖600D，,0
2052,省了几个月饭钱，,0
2053,没什么钱，,0
2054,我建议她买F3，,0
2055,至少省1000元，,0
2056,一句话堵死我：微单拍的没单反好？,0
2057,结果借了同学500块，,0
2058,买的600D，,0
2059,还说要吃1个月的萝卜咸菜了！,0
2060,难道大鼻子就这么有号召力？,0
2061,佳能 60D点评,0
2062,"成像优秀,",2
2063,操控优秀的1个机子。,2
2064,"多数性能优于或者等于50D,",2
2065,"翻转屏非常好用,",2
2066,单手操作方便。,2
2067,"现阶段价格感觉还是可以再低一些,",0
2068,低于6k就算是比较合适价位了。,0
2069,"如果能有对焦微调,",1
2070,那就更好了。,0
2071,"对于60D,",0
2072,"个人觉得还真是非常好用的,",0
2073,其功能已大都能满足我目前的使用要求。,2
2074,"对于有人说它是塑料机身,",1
2075,本人并不感冒。,0
2076,"我之前用的350D,",0
2077,"5年多了也没啥问题,",0
2078,"如今的机子更新换代这么快,",0
2079,我更看重的是机子的基本性能。,0
2080,"要说60D的缺点,",0
2081,"我最不满意的是那个删除键,",1
2082,"你用左手的那个手指去操作都会觉得别扭,",0
2083,"真不知佳能的设计师是怎么想的,",0
2084,小遗憾吧!,0
2085,原先用7D，,0
2086,拿350D当备机。,0
2087,但是由于截幅机不能很好的反映镜头的视角，,0
2088,350D毕竟也老了，,0
2089,最近就入了以画质见长的无敌兔。,2
2090,进过一段时间的拍摄，,0
2091,写一下自己的感受，,0
2092,供有需要的摄友参考。,0
2093,外观及手感：,0
2094,刚拿到无敌兔，,0
2095,明显感觉7d比它有型多了。,0
2096,无敌兔的按钮不像7d那种磨砂的，,0
2097,类似抛光的样子，,0
2098,整体感觉就是一入门机的样子。,1
2099,机身的握感上，,0
2100,7D更符合人体工学（如快门按钮处），,2
2101,也胜出。,0
2102,相比较，,0
2103,无敌兔的手柄更适合手掌宽大的人。,0
2104,不过对于外观和手感，,0
2105,也还是见仁见智了。,0
2106,还有需要一说的就是无敌兔的那个快门声音，,1
2107,的确难听，,0
2108,刚到手一试真的让我有种想吐的感觉。,0
2109,感觉这个反光板要掉下来一样。,0
2110,相比较7D的快门让人着迷多了，,2
2111,当然从佳能官方的介绍，,0
2112,7D的快门声音是根据专业摄影师的反馈进行调教的，,0
2113,小日本做事的确细致。,0
2114,当然，,0
2115,7d由于连拍性能的关系，,0
2116,快门机构也是和无敌兔有差异的。,0
2117,操作：,0
2118,7d以对焦、操控见长。,2
2119,7d以对焦、操控见长。,2
2120,的确相比较而言，,0
2121,无敌兔显得有些弱智。,0
2122,从操控而言，,0
2123,无敌兔给我的感觉和我以前用的350d和550d差不多。,0
2124,看到网上有很多摄友评论无敌兔的对焦什么的不输7d，,0
2125,对此我只能劝这些摄友不要再“意淫”了。,0
2126,如果拍摄静物（花花草草、到此一游照什么的），,0
2127,两者的差别可能不是很大。,0
2128,但如果要拍摄动体，,0
2129,无敌兔明显敌不过7d，,1
2130,成功率低得多。,0
2131,画质：,0
2132,无敌兔以画质见长，,2
2133,当我看到兔子的出片，,0
2134,不得不赞叹。,0
2135,其画质细腻、饱满、明暗及色彩过渡也好于7D，,2
2136,其画质细腻、饱满、明暗及色彩过渡也好于7D，,2
2137,颜色无敌兔也更为厚重些。,2
2138,配上镜头的暗角效果，,0
2139,无敌兔拍的小品，,0
2140,那感觉和效果是7d脚底抹油也赶不上。,1
2141,那感觉和效果是7d脚底抹油也赶不上。,1
2142,在ISO方面，,0
2143,无敌兔在400时也有较好的表现，,2
2144,7d的ISO我一会不敢超过200。,1
2145,总的而言，,0
2146,相比较7d，,0
2147,无敌兔的画质可以用赏心悦目来形容。,2
2148,佳能对这两款机子的定位非常明晰，,0
2149,可以说互相无法替代。,0
2150,如果是静静心心拍点东西的话，,0
2151,使用无敌兔不会让你失望，,0
2152,优异的画质加之充分发挥镜头的视角，,2
2153,可以让你充分享受摄影的乐趣。,0
2154,如果要个能扎扎实实陪着你打硬仗的家伙，,0
2155,7d绝对是一把好手，,0
2156,他的操控让你能体验“专业”二字。,2
2157,目前，,0
2158,我常会随身携带的是7d。,0
2159,外拍时会以无敌兔主打。,0
2160,对于这两款机子的选择，,0
2161,我也写些我的建议。,0
2162,相对而言，,0
2163,7D是专业性更强的机子，,2
2164,性格鲜明，,2
2165,画质和我曾用过的550D一样（一个月就被我出掉了），,0
2166,但是强劲的机能会弥补画质的不足。,2
2167,但是强劲的机能会弥补画质的不足。,1
2168,如果对运动拍摄及连拍由较高需求的人，,0
2169,除了1D之外，,0
2170,7D是唯一的选择。,0
2171,无敌兔那个蜗牛就别考虑了。,0
2172,如果没有上述需求，,0
2173,550D、60D这类足够了，,0
2174,5DII有点浪费。,0
2175,5DII没有内闪，,1
2176,旅游什么拍生活照很不方便，,0
2177,这也是我先上了7D的重要原因之一。,0
2178,对于画质要求较苛刻并且以看原图为主的摄友，,2
2179,可以多花些钱上无敌兔，,0
2180,直接跳过7D。,0
2181,虽然无敌兔不如7D那么专业，,0
2182,但是面对它的画质还有全幅视角，,2
2183,但是面对它的画质还有全幅视角，,2
2184,对得起那点银子。,0
2185,最后想说的是，,0
2186,再给我点银子，,0
2187,还是要上1系。,0
2188,口水啊！,0
2189,家里十多部相机。,0
2190,每次出门都情不自禁拿出r1。,0
2191,优势。,0
2192,1。最佳的集成化。,2
2193,重量 体积不是负担。,2
2194,重量 体积不是负担。,2
2195,2。俯视取景。,2
2196,利于不干扰对象。,0
2197,3。至今仍然不输于一般数码的拍摄画面质素。,2
2198,4。电池坚持时间久。,2
2199,5。持机和操作手感，,2
2200,5。持机和操作手感，,2
2201,顺应了部分胶片时代延续的习惯。,0
2202,不足。,0
2203,1。底感差。,1
2204,2。无摄像功能。,1
2205,佳能EOS600D数码单反相机是佳能入门级单反相机的最新型号，,0
2206,其出色的性价比受到了广大（特别是广大初级）摄影爱好者的追捧。,2
2207,近日，,0
2208,"试用了佳友在线提供的佳能EOS600D加EF-S 18---135mm/f3.5—5,6 IS套装。",0
2209,由于EOS600D已经上市半年多了，,0
2210,各种详细的性能测评在媒体上已经发表了许多，,0
2211,这里我只谈谈我在试用期间用EOS600D的几点使用感受。,0
2212,尽管佳能600D是佳能最新入门级机型，,0
2213,但遵寻佳能一分钱一分贷的定位，,0
2214,600D的机身依旧采用工程塑料，,1
2215,但它大面积增加了机身表面蒙皮，,2
2216,提高了握持手感和防滑性能。,2
2217,提高了握持手感和防滑性能。,2
2218,索尼在南京东路新开了一家直营店，,0
2219,下班路过，,0
2220,"顺便去体验下A99,",0
2221,店内提供A99+2470ZA的组合，,0
2222,液晶屏上看还可以，,2
2223,但是重就一个字，,0
2224,很难想象带着这么个玩意出去旅游拍照，,0
2225,后来瞥到旁边的RX1，,0
2226,试拍了几张，,0
2227,瞬间震撼了，,0
2228,足以秒杀以前见过的相机，,0
2229,没有连到电脑看图，,0
2230,画质高感不敢武断评论，,0
2231,但是就凭这个外观，,0
2232,做工绝对体现索尼的深厚功力，,2
2233,可笑水果牌手机也整天叫嚣设计设计，,2
2234,感觉和索尼比起来全部都是玩具。,0
2235,可惜价格对俺们屌丝太遥远，,1
2236,如果很有米绝对入一个，,0
2237,放家里看看都值得，,0
2238,唯一缺点，,0
2239,可能握持上不是太舒服。。。。,1
2240,不懂乱说大家口下留情。,0
2241,用了宾得好几年了，,0
2242,每个机型上市，,0
2243,提升都不大，,0
2244,K5的画质使人眼前一亮，,2
2245,宾得有前途了？,0
2246,网上好多朋友都说K5干掉了D300S、7D，,0
2247,画质敢比5DII，,0
2248,通过我一年半的使用，,0
2249,K5虽说画质在中端机算佼佼者，,2
2250,但画质比5DII不知差多少，,2
2251,连续自动对焦的速度是最差的，,1
2252,暗部对焦拉风箱，,1
2253,还有品控问题（反光板、污点门……）。,1
2254,基本打算换门了，,0
2255,可出来个K5II还有K5IIS，,0
2256,看了港台摄友的拍摄感受，,0
2257,重燃继续烧宾得的信心。,0
2258,话多了，,0
2259,说重点。,0
2260,先下结论：,0
2261,K-5 II s中端王者,0
2262,1、暗部对焦提升明显，,2
2263,比较K5简直不是一档次的，,0
2264,-3EV太强大了，,0
2265,拍了一张肉眼看不清的（肉眼只能看个大概，看不清图案），,0
2266,图片下有exif信息。,0
2267,测试镜头DA40/2.8，,0
2268,对焦果断，,2
2269,同样用K5测试对焦，,1
2270,拉风箱，,0
2271,根本不能对焦。,0
2272,2、画质提升多少这里就不细说了，,0
2273,网上搜索多得很，,0
2274,K5拍的好像蒙了一层雾，,1
2275,II s清晰锐利。,2
2276,3、动态对焦（连续自动对焦）提升明显，,2
2277,测试用宾得对焦最慢（我用过最慢的）DA*50-135，,0
2278,速度快了，,0
2279,明显听到超深波对焦的声音更大。,0
2280,近日，,0
2281,尼康发布了全新的全画幅入门单反相机D600。,0
2282,这次有幸在IT168的支持下试用到这款相机，,0
2283,下面就和大家分享一些相机的试用感受。,0
2284,1.D600外形对于全幅机来说算是比较小巧，,2
2285,与自家的D7000在大小重量上都十分相似。,0
2286,由于采用了轻质的金属机身外壳，,0
2287,所以手感上面也比较不错，,2
2288,十分扎实。,0
2289,相较于尼康家族前几代的全画幅单反相机，,0
2290,不仅保留了优秀的做工，,2
2291,而且在重量上也更让人感觉舒适。,2
2292,2.D600的操控方式上，,0
2293,"有些类似于D7000与D800的混合体,",0
2294,很大程度上保持了尼康前几代的操作方式，,0
2295,但也不乏一些创新。,2
2296,自动ISO中的自动根据焦距自动变化最低安全快门的设置显得十分贴心，,2
2297,新老用户能够比较容易上手。,0
2298,3.相对于D800的超高像素，,0
2299,D600的2426万像素全画幅传感器显得更加实用。,2
2300,得益于EXPEED 3图像处理器的配合，,0
2301,D600的高感画质相当不错。,2
2302,ISO3200以下随便使用，,0
2303,ISO6400算是分水岭。,0
2304,在开启降噪的情况下，,0
2305,就算到ISO25600的情况下缩小图还是有不错的实用性。,2
2306,4.D600配备的显示器显示效果比较真实，,2
2307,与电脑显示效果相差不多。,0
2308,相比一些相机具有“欺骗”性的显示器来说，,0
2309,这点我非常喜欢。,0
2310,而且显示器的可视角度也不错，,2
2311,方便浏览照片。,0
2312,5.在画质的表现上，,0
2313,D600的宽容度不错，,2
2314,发挥了全副应有的水平。,0
2315,成像上也保留了尼康的特色，,2
2316,锐利且鲜艳。,0
2317,对于物品的质感的表现上也比较到位。,2
2318,基本可以还原物体质感。,0
2319,当然D600也存在一些问题，,0
2320,比如确实有一定的进灰问题。,1
2321,相对于自家的D800来说，,0
2322,在肩屏的信息显示量上也不够丰富。,1
2323,且目前售价也略高。,1
2324,但是总的来看，,0
2325,D600不失为一款实用且轻巧的全画副单反选择。,0
2326,尤其是相对于手头预算较紧的人群来说，,0
2327,十分推荐。,0
2328,下面是一些试拍的原片，,0
2329,没有经过任何处理，,0
2330,拍的不好大家轻拍。,0
2331,2010年9月，,0
2332,60D终于现身，,0
2333,在众多影友的见证下，,0
2334,佳能50D 的退市缺货，,0
2335,已经昭显60D的出世，,0
2336,笔者迫不及待的想要感受新出的60D ~,0
